OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,HUCEightDigitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06006001,3070106.0,31.9389,-82.3569,13.0,1.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06006201,3070106.0,32.0814,-82.4039,13.0,279.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06006301,3070106.0,31.9717,-82.3233,13.0,279.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06006501,3070107.0,32.8108,-82.8061,13.0,303.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06006601,3070107.0,32.6808,-82.6872,13.0,167.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06006701,3070107.0,32.545,-82.5775,13.0,167.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06006901,3070107.0,32.8253,-82.6231,13.0,303.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06007001,3070107.0,32.6917,-82.5058,13.0,167.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06007201,3070107.0,32.5058,-82.4297,13.0,107.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06007401,3070107.0,32.4403,-82.3822,13.0,283.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06008001,3070107.0,32.4989,-82.3636,13.0,107.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06008501,3070107.0,32.3872,-82.2447,13.0,107.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06009001,3070107.0,32.1942,-82.1922,13.0,279.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06009201,3070107.0,32.4258,-82.5128,13.0,283.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06009301,3070107.0,32.3272,-82.3694,13.0,279.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06009401,3070107.0,32.2806,-82.3589,13.0,279.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06009501,3070107.0,32.2222,-82.2989,13.0,279.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06009701,3070107.0,32.16,-82.2119,13.0,279.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06010001,3070107.0,32.0783,-82.1775,13.0,267.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06010201,3070107.0,32.1269,-82.36,13.0,279.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06010401,3070107.0,32.0511,-82.1858,13.0,267.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06010501,3070107.0,32.0339,-82.1036,13.0,267.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06011001,3070107.0,31.9203,-82.1128,13.0,267.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06011201,3070106.0,31.8647,-82.1792,13.0,1.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06011301,3070106.0,31.8539,-82.0942,13.0,267.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06011501,3070106.0,31.8481,-81.9297,13.0,183.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06011701,3070106.0,31.6764,-81.9083,13.0,305.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06011901,3070106.0,31.7053,-81.7606,13.0,183.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06014001,3070106.0,31.6664,-81.8386,13.0,305.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06016001,3070106.0,31.6233,-81.7653,13.0,183.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06016101,3070106.0,31.6728,-81.7053,13.0,183.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06016501,3070106.0,31.5667,-81.8383,13.0,305.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-06017001,3070106.0,31.4269,-81.6056,13.0,127.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-07021001,3070201.0,31.2167,-82.1625,13.0,229.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-09001001,3110201.0,30.6806,-82.5606,13.0,65.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-09036501,3110204.0,31.481666999999998,-83.58416700000001,13.0,277.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-09040001,3110203.0,30.7931,-83.4536,13.0,27.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-09044501,3110203.0,30.6747,-83.3947,13.0,27.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-09045001,3110203.0,30.6357,-83.3115,13.0,185.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-10017001,3120003.0,30.7314,-84.1938,13.0,131.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11011001,3130005.0,33.5372,-84.3764,13.0,63.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11013001,3130005.0,33.4869,-84.3956,13.0,63.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11013401,3130005.0,33.5167,-84.4275,13.0,113.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11015001,3130005.0,33.4856,-84.3904,13.0,63.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11018001,3130005.0,33.3089,-84.3931,13.0,113.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11019801,3130005.0,33.2593,-84.4281,13.0,255.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11020001,3130005.0,33.2442,-84.4292,13.0,255.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11024501,3130005.0,33.3089,-84.4941,13.0,113.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11025001,3130005.0,33.2564,-84.4972,13.0,77.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11027201,3130005.0,33.2775,-84.70200000000001,13.0,77.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11028001,3130005.0,33.1789,-84.5811,13.0,199.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11031201,3130005.0,33.0383,-84.5522,13.0,199.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11031801,3130005.0,32.9892,-84.5292,13.0,199.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11032301,3130005.0,33.0125,-84.4831,13.0,231.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11035501,3130005.0,32.8389,-84.4242,13.0,293.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11036501,3130005.0,32.7425,-84.5556,13.0,263.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11039001,3130005.0,33.0142,-84.2607,13.0,171.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11040001,3130005.0,32.9042,-84.3625,13.0,293.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11041501,3130005.0,32.8381,-84.3589,13.0,293.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11045501,3130005.0,32.7941,-84.2662,13.0,293.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11050001,3130005.0,32.7214,-84.2325,13.0,269.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11051001,3130005.0,32.7089,-84.1878,13.0,79.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11054651,3130005.0,32.5919,-84.1253,13.0,269.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11056401,3130005.0,32.4548,-84.0467,13.0,193.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11056501,3130005.0,32.4367,-84.0267,13.0,193.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11058401,3130005.0,32.4661,-84.2638,13.0,269.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11058501,3130005.0,32.3792,-84.1844,13.0,193.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11059801,3130006.0,32.3092,-84.1619,13.0,193.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11060001,3130006.0,32.2981,-84.0439,13.0,193.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11060011,3130006.0,32.29295,-84.044067,13.0,193.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11060191,3130006.0,32.2242,-84.1,13.0,193.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11060201,3130006.0,32.297,-84.0317,13.0,193.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11060501,3130006.0,32.2172,-83.9917,13.0,93.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11061101,3130006.0,32.0954,-83.91799999999999,13.0,93.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11061201,3130006.0,32.0769,-83.9569,13.0,93.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11061301,3130006.0,32.0586,-83.9775,13.0,261.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11061421,3130006.0,32.035,-83.9925,13.0,261.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11061901,3130006.0,31.9611,-83.8839,13.0,81.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11062771,3130006.0,31.8389,-83.8547,13.0,81.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11064001,3130007.0,32.0831,-84.2581,13.0,261.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11064201,3130007.0,31.8923,-84.1977,13.0,177.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11064451,3130007.0,31.8202,-84.1801,13.0,177.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11064501,3130007.0,31.7761,-84.1394,13.0,177.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11065001,3130007.0,32.0536,-84.5481,13.0,307.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11067501,3130007.0,31.868000000000002,-84.3082,13.0,273.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11068001,3130007.0,31.7644,-84.2533,13.0,177.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11079501,3130007.0,31.6497,-84.1985,13.0,177.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11090401,3130008.0,31.5524,-84.1463,13.0,95.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11100001,3130008.0,31.4442,-84.1378,13.0,95.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11101801,3130008.0,31.33,-84.3306,13.0,7.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11102001,3130008.0,31.3094,-84.335,13.0,7.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11105501,3130009.0,31.5547,-84.6786,13.0,37.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11106001,3130009.0,31.3828,-84.5478,13.0,7.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11106301,3130009.0,31.3525,-84.4861,13.0,7.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11106501,3130009.0,31.2133,-84.4733,13.0,7.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11109001,3130008.0,30.910999999999998,-84.5804,13.0,87.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11110001,3130008.0,30.8928,-84.6106,13.0,87.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11450001,3130010.0,31.1706,-84.7428,13.0,201.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11490001,3130010.0,31.0397,-84.7383,13.0,87.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-11780501,3130010.0,30.9956,-84.8811,13.0,253.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12010001,3130001.0,34.6872,-83.7103,13.0,311.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12020001,3130001.0,34.5769,-83.6358,13.0,311.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12024001,3130001.0,34.6794,-83.5316,13.0,137.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12028001,3130001.0,34.5731,-83.5908,13.0,137.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12030001,3130001.0,34.5408,-83.6206,13.0,311.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12030021,3130001.0,34.5353,-83.6994,13.0,311.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12030085,3130001.0,34.4451,-83.6842,13.0,139.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12030141,3130001.0,34.4153,-83.8213,13.0,139.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12033201,3130001.0,34.6797,-83.9372,13.0,187.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12034681,3130001.0,34.5833,-83.8225,13.0,311.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12035001,3130001.0,34.5281,-83.9397,13.0,187.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12035071,3130001.0,34.565,-83.9915,13.0,187.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12035401,3130001.0,34.4667,-83.9689,13.0,187.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12038501,3130001.0,34.2658,-83.885,13.0,139.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12043001,3130001.0,34.1261,-84.0936,13.0,117.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12050301,3130001.0,34.0326,-84.0895,13.0,135.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12054401,3130001.0,34.0111,-84.2197,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12055361,3130001.0,33.965,-84.2647,13.0,135.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12064001,3130001.0,33.9922,-84.3867,13.0,67.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12070011,3130001.0,33.9639,-84.3828,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12072101,3130001.0,33.9264,-84.4303,13.0,67.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12073201,3130001.0,33.8861,-84.4267,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12073901,3130001.0,33.8824,-84.4511,13.0,67.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12090901,3130001.0,33.8383,-84.4392,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12105701,3130002.0,33.7992,-84.4869,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12109001,3130002.0,33.8033,-84.5214,13.0,67.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12109451,3130002.0,33.7833,-84.5131,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12113051,3130002.0,33.7433,-84.5631,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12118001,3130002.0,33.8188,-84.6407,13.0,67.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12130001,3130002.0,33.6928,-84.6303,13.0,97.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12134501,3130002.0,33.6775,-84.6414,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12138501,3130002.0,33.6672,-84.6439,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12140001,3130002.0,33.6567,-84.6736,13.0,97.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12140201,3130002.0,33.6653,-84.6836,13.0,97.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12140501,3130002.0,33.5778,-84.8086,13.0,97.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12141511,3130002.0,33.6044,-84.7486,13.0,121.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12145001,3130002.0,33.5008,-84.8633,13.0,45.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12148001,3130002.0,33.4808,-84.8381,13.0,77.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12150001,3130002.0,33.4769,-84.9011,13.0,45.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12169801,3130002.0,33.3111,-85.1044,13.0,149.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12170001,3130002.0,33.2792,-85.1,13.0,149.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12171201,3130002.0,33.2806,-85.1194,13.0,149.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12174301,3130002.0,33.2353,-84.9878,13.0,149.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12180001,3130002.0,33.0783,-85.1108,13.0,285.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12181601,3130002.0,33.1392,-84.9753,13.0,285.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12181801,3130002.0,33.0954,-84.9942,13.0,285.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12190001,3130002.0,32.9103,-85.1453,13.0,285.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12200001,3130002.0,32.8861,-85.1822,13.0,285.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12201301,3130002.0,32.8981,-85.0689,13.0,285.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12201901,3130002.0,32.7411,-85.0689,13.0,145.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12210001,3130002.0,32.6633,-85.0903,13.0,145.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12211201,3130002.0,32.7031,-84.9581,13.0,145.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12212001,3130002.0,32.5214,-84.9983,13.0,215.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12216001,3130003.0,32.4089,-84.9803,1.0,113.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12216701,3130003.0,32.4133,-84.82,13.0,215.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12218001,3130003.0,32.3,-84.9264,13.0,53.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12218901,3130003.0,32.1528,-84.9058,13.0,259.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12219001,3130003.0,32.1436,-85.0453,13.0,259.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12219301,3130003.0,31.8183,-84.9739,13.0,239.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12219601,3130004.0,31.6042,-85.0553,13.0,61.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12219801,3130004.0,31.2592,-85.1103,13.0,99.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12220001,3130004.0,31.115,-85.0453,13.0,99.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-12230001,3130004.0,30.9775,-85.0053,13.0,253.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-13012001,3150108.0,33.4892,-85.3043,13.0,45.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-13017001,3150108.0,33.5924,-85.1293,13.0,45.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-13020501,3150108.0,33.8854,-85.0949,13.0,143.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-13020901,3150108.0,33.8532,-85.1695,13.0,143.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-13028001,3150108.0,33.7953,-85.2683,13.0,143.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-13030501,3150108.0,33.7248,-85.3195,13.0,143.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14005951,3150101.0,34.9047,-84.5221,13.0,111.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14010051,3150101.0,34.783,-84.87299999999999,13.0,313.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14018501,3150101.0,34.7365,-84.7597,13.0,213.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14030001,3150101.0,34.6667,-84.9283,13.0,313.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14079011,3150102.0,34.6881,-84.4686,13.0,123.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14109901,3150102.0,34.6717,-84.5002,13.0,123.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14116001,3150102.0,34.6862,-84.6002,13.0,123.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14250001,3150103.0,34.2703,-85.1733,13.0,115.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14270011,3150104.0,34.381867,-84.063417,13.0,85.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14281001,3150104.0,34.3011,-84.2738,13.0,57.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14300001,3150104.0,34.2397,-84.4944,13.0,57.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14300601,3150104.0,34.2608,-84.5956,13.0,57.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14304001,3150104.0,34.1222,-84.5043,13.0,57.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14304101,3150104.0,34.0861,-84.5306,13.0,57.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14306471,3150104.0,34.2163,-84.686,13.0,15.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14307001,3150104.0,34.0216,-84.709,13.0,67.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14310011,3150104.0,34.1533,-84.771,13.0,15.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14330001,3150104.0,34.1911,-84.9252,13.0,15.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14340991,3150104.0,34.2061,-85.0749,13.0,115.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14350011,3150104.0,34.2542,-85.164,13.0,115.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14357551,3150104.0,34.2383,-85.1749,13.0,115.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14450001,3150105.0,34.1983,-85.4439,13.0,115.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14544001,3150105.0,34.5608,-85.3104,13.0,55.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-14555001,3150105.0,34.44,-85.3796,13.0,55.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15026501,6020002.0,34.9118,-83.8651,13.0,281.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15027001,6020002.0,34.973,-83.8819,13.0,281.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15034001,6020002.0,34.7946,-83.8907,13.0,291.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15037001,6020002.0,34.8702,-84.0761,13.0,291.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15040051,6020002.0,34.9806,-84.0893,13.0,291.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15048701,6020003.0,34.7432,-84.1246,13.0,111.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15058001,6020003.0,34.784,-84.2596,13.0,111.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15060401,6020003.0,34.9157,-84.2794,13.0,111.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15060501,6020003.0,34.9257,-84.3332,13.0,111.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15061001,6020003.0,34.9816,-84.3868,13.0,111.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15072001,6020001.0,34.907,-85.1217,13.0,47.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15073001,6020001.0,34.8615,-85.0855,13.0,47.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15081001,6020001.0,34.9642,-85.176,13.0,47.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15089001,6020001.0,34.8531,-85.2737,13.0,295.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15090001,6020001.0,34.9572,-85.2056,13.0,47.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15299951,6020001.0,34.9784,-85.3029,13.0,295.0
21GAEPD,Georgia  Environmental Protection Division,21GAEPD-15350001,6020001.0,34.7109,-85.5275,13.0,83.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1000201,3060102.0,34.9188,-83.1692,13.0,241.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1000401,3060102.0,34.9385,-83.193,13.0,241.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1000801,3060102.0,34.8846,-83.2288,13.0,241.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1001001,3060102.0,34.8139,-83.3071,13.0,241.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-10017001,3120003.0,30.7314,-84.1938,13.0,131.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1002001,3060102.0,34.8353,-83.3469,13.0,241.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1003001,3060102.0,34.8903,-83.5306,13.0,241.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1003361,3060102.0,34.6781,-83.3389,13.0,257.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1003391,3060102.0,34.6186,-83.2976,13.0,257.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1003521,3060102.0,34.525999999999996,-83.1855,13.0,257.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1003621,3060102.0,34.4524,-83.0433,13.0,147.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1003641,3060102.0,34.4533,-82.9404,13.0,147.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1003761,3060103.0,34.3242,-82.7914,13.0,147.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1003901,3060103.0,34.3178,-82.8092,13.0,147.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1004251,3060103.0,34.223,-82.8306,13.0,105.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1004801,3060103.0,34.1413,-82.8405,13.0,105.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1006001,3060104.0,34.3229,-83.1869,13.0,119.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1007001,3060104.0,34.3373,-83.4878,13.0,11.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1007251,3060104.0,34.2487,-83.271,13.0,195.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1007471,3060104.0,34.0733,-83.0033,13.0,195.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1007601,3060104.0,34.0612,-83.1553,13.0,195.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1007651,3060104.0,34.0317,-83.0084,13.0,195.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1007801,3060104.0,33.9799,-82.7994,13.0,105.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1007951,3060104.0,33.9414,-82.8241,13.0,317.0
21GAEPD_WQX,Georgia DNR Environmental Protection Division,21GAEPD_WQX-1007981,3060104.0,33.9264,-82.8096,13.0,317.0
