OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,HUCEightDigitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-250,3060106,33.4782569,-81.9075412,45,3
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-268,3060101,34.5971986,-82.8217754,45,7
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-318,3060103,34.0004168,-82.352163,45,65
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-331,3060103,34.3318808,-82.5758441,45,7
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-332,3060103,34.2613767,-82.6074831,45,1
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-335,3060101,35.0320256,-82.9151402,45,77
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-336,3060101,34.9959288,-82.979349,45,73
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-338,3060101,34.8269013,-82.8976851,45,77
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-339,3060101,34.5112426,-82.8097848,45,7
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-340,3060103,34.4032489,-82.8390614,45,7
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-341,3060101,34.9491954,-82.8330969,45,77
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-342,3060101,34.7665349,-83.0257105,45,73
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-344,3060102,34.6637249,-83.1606516,45,73
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-346,3060103,34.3832888,-82.5769743,45,7
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-347,3060103,34.2957744,-82.6188377,45,7
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-350,3060106,33.3430059,-81.821991,45,3
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-352,3060107,33.7943732,-82.144266,45,37
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-353,3060107,33.7998101,-82.1233146,45,37
21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,21SC60WQ_WQX-SV-354,3060107,33.6886231,-82.1496367,45,37
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-001,3050110,33.7527778,-80.6455556,45,17
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-002,3050104,33.7480556,-80.6166722,45,85
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-004,3050111,33.7027778,-80.5963889,45,85
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-005,3050111,33.6641667,-80.5244444,45,85
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-006,3050111,33.6666722,-80.6136111,45,17
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-007,3050111,33.6066667,-80.6402778,45,17
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-008,3050111,33.6452778,-80.5333528,45,85
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-009,3050111,33.6666833,-80.4813889,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-010,3050111,33.5611111,-80.4988889,45,17
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-011,3050111,33.5236111,-80.5141667,45,75
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-012,3050111,33.5666861,-80.4402778,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-013,3050111,33.5927778,-80.3905556,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-014,3050111,33.4941667,-80.4722222,45,75
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-015,3050111,33.5030556,-80.4580556,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-016,3050111,33.4458333,-80.3213889,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-017,3050111,33.5269444,-80.3133333,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-018,3050111,33.5652778,-80.3500222,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-019,3050111,33.5311111,-80.2652778,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-020,3050111,33.5736111,-80.2911111,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-021,3050111,33.4247222,-80.2252778,45,75
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-022,3050111,33.4480556,-80.1816667,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-023,3050111,33.5572222,-80.2127778,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-023A,3050111,33.5572222,-80.2147222,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-024,3050112,33.4488889,-80.1586111,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-025,3050111,33.3830556,-80.1558333,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-026,3050201,33.3461111,-80.1475,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-027,3050201,33.3258333,-80.1333361,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-028,3050201,33.3666833,-80.0811111,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-029,3050201,33.25,-80.0527778,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-030,3050201,33.3163889,-80.0569444,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-031,3050201,33.3741667,-80.0066667,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-032,3050201,33.2491667,-79.9966667,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-033,3050201,33.2102778,-79.9741667,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-034,3050201,33.2952778,-80.1622222,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-035,3050111,33.5125,-80.1983333,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-036,3050111,33.4869444,-80.3080556,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-037,3050112,33.4111111,-79.9811111,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-038,3050111,33.6075,-80.5488889,45,17
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-039,3050111,33.6319444,-80.5027778,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-040,3050111,33.4458333,-80.3955556,45,75
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-041,3050111,33.4761111,-80.36,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-042,3050111,33.5202778,-80.4380556,45,27
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-043,3050201,33.3633333,-80.1130556,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-044,3050111,33.5819444,-80.5225,45,17
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-045,3050111,33.4894444,-80.4833528,45,75
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-046,3050201,33.2197222,-80.0333417,45,15
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-056,3050111,33.6666667,-80.525,45,85
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-057,3050111,33.6666667,-80.5247222,45,85
21SCSANT,Santee Cooper - South Carolina Public Service Authority,21SCSANT-SC-058,3050111,33.6666667,-80.5244444,45,85
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AABR000.78,2070004,39.1792,-78.0861,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AACC006.13,2070011,38.3842,-77.3842,51,179
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AACO006.10,2070010,38.7286,-77.2033,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AACO014.57,2070010,38.8111,-77.2306,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AAUA003.71,2070011,38.4231,-77.3553,51,179
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AAUA014.51,2070011,38.4908,-77.4344,51,179
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABAL001.40,2070010,38.8034,-77.1342,51,510
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABAR047.26,2070004,39.2606,-78.3392,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABEC004.76,2070008,39.0374,-77.7228,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABED002.97,2070011,38.5069,-77.4275,51,179
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABOM000.46,2070011,38.0911,-76.5811,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABRB002.15,2070008,39.0467,-77.4328,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABRU007.58,2070010,38.7372,-77.535,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABRU020.12,2070010,38.7806,-77.6731,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABUL010.28,2070010,38.8031,-77.4497,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ABUL025.94,2070010,38.8894,-77.5706,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACAX004.57,2070008,39.255,-77.5767,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACER006.00,2070010,38.6414,-77.5122,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACER016.46,2070010,38.6367,-77.6261,51,61
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACER025.25,2070010,38.7025,-77.7019,51,61
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACHO003.65,2070011,38.5202,-77.3616,51,179
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACOA001.44,2070011,37.9831,-76.4692,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACOA002.41,2070011,37.9722,-76.4625,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACOC000.42,2070011,37.9767,-76.4431,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACRM001.20,2070008,38.9722,-77.7908,51,61
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACUB003.74,2070010,38.8331,-77.4636,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ACUT000.58,2070011,37.9431,-76.3547,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ADIF000.86,2070008,38.9758,-77.2461,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ADIF008.44,2070008,38.9233,-77.3131,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ADOU000.60,2070010,38.6978,-77.1211,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AFOU000.19,2070010,38.8411,-77.0483,51,510
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AFOU004.22,2070010,38.8564,-77.1106,51,13
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AGAD000.77,2070011,38.1133,-76.6142,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AGOO002.38,2070008,39.0856,-77.5114,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AGOO022.44,2070008,39.0133,-77.7003,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AGOO044.36,2070008,38.9142,-77.9219,51,61
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AHAC000.96,2070011,37.9261,-76.3247,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AHOC006.23,2070004,39.2403,-78.2614,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AHOR001.78,2070010,38.825,-77.1311,51,510
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AHPR003.87,2070008,38.9611,-77.4311,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AHUT000.01,2070010,38.7897,-77.0517,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AKET000.80,2070010,38.6993,-77.5118,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALIF000.19,2070010,38.7128,-77.0747,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALII003.97,2070010,38.8267,-77.5719,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALIL001.43,2070010,38.6211,-77.6579,51,61
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALIM001.16,2070008,39.1678,-77.5369,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALIR000.95,2070004,39.2156,-78.0844,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALIS002.00,2080102,37.8886,-76.2686,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALIS004.20,2080102,37.8978,-76.3014,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALIV004.78,2070008,38.9753,-77.6397,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALOG001.20,2070011,37.9931,-76.5406,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALOH007.93,2070011,38.4342,-77.5622,51,179
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALOW001.35,2070011,38.1394,-76.6492,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALOW004.73,2070011,38.0986,-76.6539,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ALOW004.77,2070011,38.0969,-76.6553,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AMAO000.42,2070011,38.2058,-76.9647,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AMAO004.08,2070011,38.1994,-77.0075,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AMON000.96,2070011,38.2306,-76.9653,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AMON001.91,2070011,38.2428,-76.9678,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ANEA000.40,2070010,38.5991,-77.2539,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ANEA002.89,2070010,38.6107,-77.2904,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ANOC000.42,2070008,39.205,-77.6244,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ANOG005.69,2070008,39.0772,-77.6978,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ANOM001.62,2070011,38.1403,-76.7244,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ANOM004.84,2070011,38.1036,-76.7219,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ANOM005.99,2070011,38.0994,-76.7336,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ANOM006.37,2070011,38.0922,-76.735,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AOCC002.47,2070010,38.6404,-77.2194,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AOCC006.71,2070010,38.6836,-77.2583,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AOCC024.74,2070010,38.7053,-77.4472,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AOPE025.10,2070004,39.2453,-78.0408,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AOPE036.13,2070004,39.1478,-78.0906,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APIA001.80,2070008,39.311,-77.7186,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APIM000.15,2070010,38.929,-77.1179,51,13
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APIM004.16,2070010,38.9297,-77.1697,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APIN000.57,2070011,38.2603,-77.0444,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APOE002.00,2070010,38.7817,-77.3883,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APOH002.32,2070010,38.6803,-77.1692,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APOH005.66,2070010,38.7039,-77.2141,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APOM002.41,2070011,38.3475,-77.3275,51,179
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APOM006.72,2070011,38.3565,-77.3955,51,179
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APOW003.11,2070011,38.5958,-77.2992,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1APRE001.58,2070011,37.9489,-76.4175,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AQUA004.46,2070011,38.5655,-77.3292,51,153
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ARED000.46,2070004,39.1869,-78.0847,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AROS001.05,2070011,38.27,-77.0081,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ASFP002.56,2070001,38.3994,-79.3911,51,91
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ASOC001.66,2070008,39.1908,-77.6158,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ASOT001.44,2070010,38.755,-77.6742,51,61
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ASOV000.96,2070011,38.0117,-76.5414,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ASPN000.08,2070011,37.9333,-76.3872,51,133
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ASUG004.42,2070008,39.0132,-77.3685,51,59
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ASYC002.03,2070008,39.0619,-77.5417,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1ATUS000.37,2070008,39.0842,-77.5169,51,107
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AUMC004.43,2070011,38.2881,-77.06,51,99
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AUMC009.61,2070011,38.3244,-77.0944,51,99
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AWLL001.30,2070011,38.3392,-77.0594,51,99
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AWLL002.21,2070011,38.3467,-77.0611,51,99
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1AXDW000.08,2070011,38.1028,-76.6014,51,193
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BBCK000.78,2070005,38.0283,-78.9317,51,15
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BBLK000.38,2070005,38.3775,-78.9303,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BBON000.60,2070005,38.4336,-78.6358,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCBR000.80,2070005,38.3456,-78.7331,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCDR013.29,2070006,39.0779,-78.3258,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCDR023.47,2070006,39.0817,-78.4244,51,171
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCKS003.10,2070005,38.3731,-78.935,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCRO000.43,2070007,38.9547,-78.1906,51,187
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCRO009.19,2070007,39.0431,-78.1586,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCRO009.79,2070007,39.0517,-78.1614,51,69
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCST012.32,2070005,38.1286,-78.9947,51,15
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCST021.76,2070005,38.0561,-79.0717,51,15
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BCUB000.40,2070005,38.5542,-78.5986,51,139
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BDUR000.02,2070005,38.3923,-78.9805,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BDUR007.66,2070005,38.4781,-79.0233,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BDUR010.66,2070005,38.5033,-79.0539,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BHKS000.96,2070005,38.7084,-78.4561,51,139
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BHKS009.58,2070005,38.6278,-78.4686,51,139
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BHMN002.09,2070006,38.7022,-78.6817,51,171
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BJEN002.46,2070005,38.2317,-79.1681,51,15
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BLEW002.91,2070005,38.1661,-79.0039,51,15
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BLGC000.96,2070005,38.3775,-78.9814,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BLNV001.22,2070006,38.6067,-78.8036,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BMDD000.40,2070005,38.4319,-78.9806,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BMDD005.81,2070005,38.4867,-78.9606,51,165
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BMDL001.83,2070005,38.2619,-78.8622,51,15
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BMDL036.08,2070005,38.2436,-79.0356,51,15
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-1BMDL051.36,2070005,38.1911,-79.1647,51,15
